Genomic Peptides,Substituted Peptides
3.287612748,
0,
4.834909915,
4.381132994,
4.126963662,
0,
4.664243473,
4.586462286,
5.42153749,
5.372216481,
5.246051776,
3.569628208,
4.926851621,
0,
3.946469975,
0,
5.122204767,
3.559718151,
3.700905332,
3.609043776,
3.925912931,
4.156567322,
0,
3.419775223,
5.366329616,
5.764269629,
4.764156379,
3.899472928,
0,
5.368597188,
0,
5.059280644,
5.543449998,
4.656485117,
3.934711961,
5.187712969,
3.528911561,
5.193031741,
5.14386901,
5.883603159,
5.166954127,
6.242866504,
3.466082513,
2.602984055,
0,
0,
4.89782209,
5.076502021,
0,
5.277070103,
4.785612326,
0,
5.481074057,
4.34658569,
5.414698408,
0,
6.278721887,
0,
4.861998273,
4.382751532,
0,
0,
4.535258793,
4.350363362,
5.221479148,
0,
6.414302963,
3.796119196,
4.828070996,
0,
5.988499119,
5.536584273,
5.547294639,
0,
0,
0,
2.904760433,
0,
3.901184526,
4.586294451,
4.093247757,
5.226014381,
3.365400743,
4.618400475,
3.575035122,
5.936471504,
6.003883665,
4.805252981,
5.16941574,
4.673065256,
4.910725417,
5.875161954,
0,
0,
4.661263472,
3.893652981,
5.306194896,
6.536528521,
5.943174044,
0,
5.066507085,
5.200896176,
5.219080835,
6.364811477,
4.707580037,
4.435072138,
5.737069575,
4.602038189,
5.626294903,
6.263831467,
0,
4.912454222,
3.891275352,
5.006631744,
4.655613314,
2.507490209,
3.92550516,
0,
4.230456432,
5.048339507,
3.644742686,
4.586635592,
4.898404958,
5.163043822,
4.26974866,
5.222019277,
5.23760058,
4.368837764,
4.406735756,
3.248821887,
4.954479073,
4.584416842,
4.614517886,
0,
5.71561899,
4.874040527,
6.399575278,
5.436102475,
6.784531113,
5.048670843,
5.048423864,
0,
4.633743186,
4.731797402,
4.814468972,
0,
5.690657676,
5.214670122,
4.58210114,
4.250996865,
5.611289853,
5.633820287,
5.042262964,
4.349951084,
0,
5.449582449,
4.857323551,
4.774295163,
4.753700371,
5.04682164,
4.969434141,
6.424444712,
0,
5.24497912,
5.336794692,
2.37270953,
4.885876543,
0,
3.87723712,
0,
5.306240069,
4.273965007,
0,
5.682624256,
0,
0,
4.358310102,
0,
4.463106742,
4.872494349,
3.391703094,
5.00166902,
4.984214245,
4.570416135,
4.072908121,
5.651461261,
6.267111134,
5.841352742,
5.303908639,
6.09800063,
5.317475621,
5.731695746,
5.572711357,
3.976319559,
0,
5.196892465,
6.174708289,
4.322194188,
5.35268323,
5.347193489,
3.992569113,
4.005246896,
4.165856508,
6.268372553,
4.031853519,
5.762003593,
4.4622408,
6.074230198,
4.522807819,
5.536640242,
5.159173335,
5.133535092,
4.314721939,
4.634358342,
4.798332078,
4.710420284,
3.374431214,
6.273214795,
4.924343221,
0,
0,
5.637253725,
6.100697895,
4.545742992,
4.524491877,
5.486727412,
4.452776066,
0,
4.945466502,
4.978844575,
3.366034814,
6.293928135,
4.79887455,
3.702213594,
6.53757767,
4.718898136,
0,
0,
4.9479255,
0,
5.392777985,
6.218020942,
5.307739938,
3.954868456,
4.887949105,
5.507089351,
5.807375701,
4.539099194,
0,
5.259481373,
4.894956501,
4.585460278,
5.404773267,
0,
6.105061101,
4.387709502,
5.215379059,
5.148603562,
5.54191925,
4.55460941,
0,
5.75753935,
5.94995143,
5.311075304,
0,
0,
6.212671706,
6.164867197,
4.634048649,
4.971740286,
0,
0,
4.534977172,
4.823748739,
3.839575014,
0,
0,
0,
4.851906084,
5.722773487,
5.619312861,
5.925544219,
6.33453779,
5.396974662,
4.369880191,
6.644051941,
4.947468613,
3.913857439,
4.037342818,
4.452923993,
0,
4.802049642,
2.367747169,
5.784712498,
0,
4.515620485,
5.438122581,
0,
0,
4.128035136,
5.089589187,
5.841835938,
3.814410426,
4.537193109,
0,
5.585021144,
4.602683961,
4.447046217,
5.090011282,
5.474261361,
4.688121534,
4.567051281,
4.664374906,
5.263548105,
5.543878171,
5.086103265,
5.222615872,
5.300637346,
0,
6.403238448,
4.860890826,
4.27341501,
5.167836455,
5.337418569,
5.38780358,
6.336591959,
5.139724459,
5.728211092,
0,
4.528109332,
0,
4.75655754,
6.258465475,
6.463550994,
4.197813242,
4.428650957,
4.773894267,
0,
0,
5.803307025,
5.262134086,
6.253936241,
4.746859049,
5.593642748,
5.577630326,
5.239203195,
5.345594782,
5.290408622,
4.918692467,
5.486635456,
5.112855992,
5.465546173,
5.204013967,
0,
6.40921233,
5.120608152,
5.312780727,
0,
4.949373808,
0,
5.534227656,
6.257482677,
4.067151269,
4.316492318,
4.302630134,
4.72934965,
5.450273107,
4.658980824,
0,
0,
0,
4.907653031,
5.028763991,
4.821870185,
4.483935278,
5.242566993,
4.907161091,
5.392671846,
4.78676526,
4.967975209,
4.536227824,
4.334555738,
3.468858876,
5.274439343,
5.703795453,
5.071071192,
6.191335849,
0,
5.133507133,
5.031165789,
4.972465179,
4.915452037,
4.659158384,
5.435492383,
0,
0,
0,
4.707620894,
6.183906347,
4.987143577,
4.727731313,
4.267202574,
3.447850953,
4.193613267,
6.558220467,
4.709851772,
4.773446429,
6.501699134,
5.414732097,
5.763922844,
5.896975038,
5.653306892,
3.769387149,
0,
5.236944501,
4.87207839,
4.924338222,
0,
4.989927381,
5.285679682,
4.34777782,
5.970068428,
4.267505842,
3.978411668,
5.194201148,
5.915227498,
4.656346235,
2.058983719,
4.784619596,
4.164667516,
4.772319462,
5.478832808,
4.775406271,
3.857711133,
6.405798008,
5.803695453,
5.385858714,
5.430825771,
5.198124816,
5.627325063,
4.97111856,
4.203639605,
5.412918743,
5.215248202,
5.326588842,
3.195994523,
4.800062078,
5.067926372,
4.413181918,
4.822337598,
4.29428954,
0,
6.261885582,
4.805243237,
5.922774748,
2.982884693,
5.596201244,
4.855620031,
0,
0,
3.314606788,
6.089424997,
4.004824477,
5.83186247,
5.721726481,
4.67803794,
5.268396939,
4.396881794,
5.566714828,
6.179897247,
0,
4.137095335,
5.805969587,
6.351533768,
6.304989602,
4.681222264,
6.064809404,
5.837741052,
4.623694627,
4.832891932,
5.011879668,
5.346525938,
0,
5.116355395,
4.902173778,
3.844256244,
5.038992343,
5.950941414,
0,
4.674850729,
4.374688109,
5.705494422,
5.153479704,
0,
0,
2.705968854,
6.156852794,
5.023612326,
5.486924811,
4.515896538,
5.542268202,
5.594231991,
5.164383785,
0,
5.374708169,
3.896108587,
5.403068291,
0,
4.57468298,
4.593857884,
4.511118182,
5.115414839,
4.660806588,
0,
0,
4.474921056,
5.719713417,
0,
5.424547604,
4.896073891,
5.113195234,
4.796579113,
3.329192787,
5.31547067,
5.071521382,
5.25033538,
5.19786421,
0,
5.779249207,
6.10006695,
6.020114618,
6.090057174,
3.518847429,
5.590915892,
4.752375068,
5.562378577,
5.225811635,
5.388583232,
5.587761808,
6.535185924,
5.692897645,
5.266023537,
0,
5.887652964,
0,
5.404516503,
6.00169504,
5.574540761,
4.65068685,
4.318172521,
0,
4.879809406,
0,
3.558630882,
4.05091064,
4.773037036,
5.179135134,
6.55424812,
3.784965729,
3.616156949,
0,
5.704529704,
0,
4.163725859,
5.003366856,
4.201359976,
5.003597494,
6.514711581,
4.26067378,
5.090818696,
4.572475807,
0,
5.405739384,
0,
5.561612423,
4.799524706,
3.906738866,
0,
4.512492629,
3.091300026,
5.756435933,
5.05898146,
5.384830826,
4.080074322,
3.232223344,
0,
4.586892048,
6.538511508,
4.143842514,
6.53571639,
5.122866552,
5.659886585,
3.576116772,
4.663029974,
3.856927147,
5.567739167,
3.21897955,
4.496635127,
4.507719695,
5.558142999,
4.257220044,
5.387400319,
5.280590475,
0,
0,
4.896745707,
6.560275127,
5.363073508,
4.978232976,
4.213873679,
4.929140305,
2.989491198,
4.699221067,
0,
3.697682238,
0,
4.34155177,
0,
3.626975738,
4.639868162,
3.359134736,
4.470908527,
3.933629347,
5.120198166,
4.579192405,
4.960336349,
2.759396609,
0,
5.405698433,
5.235778812,
6.316999734,
3.560414441,
5.1135109,
5.769262098,
5.803044997,
0,
4.02508977,
4.661382578,
0,
4.729155188,
0,
3.837096865,
4.962929706,
0,
3.746164705,
5.678913348,
4.364526382,
4.996325218,
3.176790778,
5.636806419,
3.768598517,
5.020558063,
3.745934484,
4.705867747,
5.372574257,
6.469911543,
5.15266719,
4.880501668,
4.347045493,
0,
4.884406584,
5.540667482,
4.509863572,
0,
3.830504881,
5.600958495,
6.187965249,
4.152528883,
5.325665758,
6.856110974,
4.355966257,
5.506620775,
4.780805035,
4.048472957,
0,
3.627061642,
4.507318201,
3.778640135,
4.809997922,
3.602431371,
5.646231447,
4.459085689,
5.31121515,
3.700093633,
4.966744826,
0,
4.058102423,
4.859043763,
5.127089799,
0,
0,
5.12959026,
0,
0,
4.863552868,
4.613618055,
4.696379248,
3.61695586,
5.043384672,
0,
0,
5.08184479,
3.972553744,
5.141910477,
0,
4.143663258,
0,
4.619123302,
0,
5.068817883,
5.176670017,
4.937765715,
4.831879749,
5.1491681,
0,
4.935089079,
0,
5.443003574,
0,
4.576706269,
4.635713302,
4.845330865,
4.095607471,
5.487545774,
0,
4.986721471,
5.004381332,
5.507183232,
4.438532302,
5.833989433,
5.192735891,
4.807724669,
4.912936136,
3.795482578,
4.706760186,
5.506133821,
4.63769349,
4.815212675,
3.567452683,
5.12686972,
4.362227931,
4.098754483,
0,
5.470186583,
3.180912286,
4.814984917,
6.094246337,
4.846208358,
4.22025996,
0,
5.372485909,
3.842943879,
5.854261596,
4.878445667,
0,
4.506633042,
0,
5.013845076,
5.417041896,
5.587345547,
5.975224114,
4.463528536,
4.755279319,
4.480884596,
4.667593894,
0,
4.970932672,
5.095427005,
5.542724972,
5.716676042,
4.148377152,
5.448274254,
3.249713333,
0,
3.722006951,
4.743188652,
4.578350245,
6.906048326,
0,
4.774234509,
2.806702848,
5.131079693,
4.807509389,
5.332851066,
4.023043413,
0,
0,
6.495453983,
0,
4.505324516,
4.523994568,
4.972648641,
4.998616499,
3.856762654,
5.164824609,
5.286151598,
3.629831659,
5.418064536,
4.640219281,
3.622538016,
4.532410259,
0,
4.282127048,
4.726664619,
4.451078019,
5.122955614,
5.706244684,
3.618436695,
5.483764075,
4.170964762,
5.749443054,
4.989676339,
0,
0,
0,
5.454853052,
5.442200538,
4.906445366,
3.810832854,
4.017433791,
5.412755272,
4.87579185,
4.746034841,
0,
6.102268979,
3.385030407,
1.782150008,
5.008809098,
6.706854502,
4.502647967,
5.441198625,
5.455744873,
4.725461643,
5.235880209,
5.335929509,
6.478100393,
4.237743422,
5.50118145,
5.285409239,
3.131053136,
5.58950574,
5.565461835,
0,
4.023039006,
4.826207657,
5.367439402,
6.027478929,
4.863754483,
5.425459774,
0,
5.093087861,
5.345660429,
0,
5.596105573,
0,
0,
4.47923975,
0,
0,
0,
5.177721885,
0,
0,
0,
4.549019051,
4.649697411,
4.218594055,
3.948298655,
4.590683764,
5.847519885,
6.721495962,
4.118032732,
4.433016179,
5.278058681,
5.022345464,
4.512424182,
4.811631387,
4.625011093,
4.065365334,
5.355064391,
5.035017675,
4.687206228,
4.92040071,
4.488370757,
5.586077644,
0,
5.510056242,
5.566395784,
4.673615189,
5.565555204,
0,
5.332706599,
5.020267825,
4.521777216,
4.173492149,
5.40407396,
6.169421903,
5.21759613,
5.200703758,
0,
6.082056029,
3.761630568,
4.928631583,
3.705289346,
0,
5.041492996,
5.529017322,
0,
0,
3.969601566,
4.663891851,
5.602662921,
0,
0,
3.967149675,
3.631312345,
5.09160268,
4.784263944,
4.053623583,
6.733739153,
4.944017239,
4.917306098,
4.485288676,
5.526824647,
3.842745684,
5.273052143,
5.016688686,
3.69190578,
5.816412098,
5.953811081,
0,
4.832418921,
4.77293325,
4.982242116,
3.521837885,
0,
3.815701179,
4.96861339,
0,
4.775112701,
3.557551471,
4.748107109,
0,
2.970772128,
4.922709191,
4.340320115,
4.093856427,
4.043863883,
5.426942164,
5.461804157,
0,
5.636312431,
5.460679873,
3.999163917,
4.929825562,
4.19337202,
4.642023047,
5.419698567,
5.885479672,
5.724950195,
0,
5.350810395,
3.243846572,
0,
3.834644597,
0,
5.345643814,
4.526643061,
5.155641701,
6.258553519,
4.187007443,
0,
5.278504226,
4.2170904,
4.814598373,
5.676605172,
5.082480134,
5.026567582,
5.00434535,
0,
5.081450061,
0,
5.880601399,
3.298781248,
4.940656244,
4.216420385,
0,
3.569200625,
5.271573478,
6.052585428,
4.800503053,
0,
3.464854535,
5.319286632,
0,
4.781321201,
5.060737189,
3.17750516,
0,
5.284469146,
5.078731073,
0,
4.906137361,
0,
5.514529718,
4.444106733,
0,
4.709262327,
4.28218463,
4.785632063,
4.037804568,
0,
5.33943104,
0,
6.245140207,
0,
0,
0,
4.730296951,
3.756020815,
0,
2.855133753,
6.354439474,
4.482431321,
3.730830304,
0,
4.813230323,
5.370670255,
0,
5.374116882,
4.954745276,
5.693421518,
5.843200287,
4.962824926,
5.142017654,
4.236705505,
5.884007245,
0,
3.425396933,
5.579862946,
0,
3.550639331,
5.377105462,
3.885957513,
4.233831742,
4.657914724,
4.922137387,
5.860089357,
5.71396205,
5.129037303,
5.13763041,
4.278476067,
4.17066806,
5.077972934,
4.528955194,
4.590082683,
4.619299029,
4.980609996,
0,
5.127751089,
6.287484711,
6.148267839,
3.604640056,
4.856182447,
5.642778128,
5.275311676,
0,
4.055242478,
4.520770203,
0,
0,
4.996066862,
5.129604604,
6.227063966,
5.092445405,
5.490983601,
4.846560444,
0,
5.390046083,
4.573614921,
3.502340526,
5.791660903,
4.602548819,
3.592527384,
4.649290843,
0,
5.94306918,
3.867307883,
5.380158765,
6.13592348,
4.456795059,
0,
5.04957093,
0,
4.821907542,
5.175882507,
3.711988751,
3.846528852,
0,
5.511290595,
5.016545988,
3.864972718,
0,
5.119921127,
0,
0,
0,
5.905646628,
0,
4.216262809,
1.910784435,
3.568046454,
5.243097536,
4.924774312,
4.435675742,
2.893378882,
2.751483883,
6.181444878,
4.781703931,
0,
5.766895823,
5.833809997,
5.907511421,
4.980551669,
5.348783306,
4.796819023,
5.196384215,
4.941651676,
5.101891243,
5.997087076,
4.687783961,
5.155481426,
6.380654758,
5.748155634,
4.317886136,
3.989491599,
5.062078814,
4.833559334,
5.675679446,
0,
5.034656747,
4.880771216,
4.693721929,
5.117484663,
4.159734743,
4.977146323,
3.163189114,
4.916402659,
4.134311584,
6.061942191,
6.305435676,
4.069927043,
3.681766326,
5.309741239,
3.514102738,
5.642789506,
0,
0,
3.949767435,
0,
5.37534131,
4.63087923,
0,
0,
4.958133484,
5.167617101,
4.293081797,
5.584225774,
4.17987937,
5.401938423,
5.337384718,
4.658278821,
0,
4.936103482,
0,
4.972992291,
4.857872224,
4.617612443,
6.67908219,
4.82922396,
0,
5.130273066,
0,
4.866520927,
4.895109893,
5.1123626,
4.832484502,
5.664565384,
5.92314501,
0,
4.189773554,
0,
3.787942465,
4.369182672,
4.889016633,
3.291275965,
3.933827251,
5.042337436,
4.194934003,
4.465670238,
4.399912051,
5.06180769,
5.614897042,
3.611318397,
6.148059175,
5.316544885,
4.813240758,
4.115987203,
5.248694871,
5.54310191,
4.669730547,
0,
4.272839823,
3.383897372,
0,
4.641227405,
4.824992399,
0,
4.869977373,
5.269507614,
3.920519909,
0,
0,
4.650041638,
3.779594688,
0,
5.090659785,
5.216971633,
6.407995759,
5.954554673,
3.610594269,
5.704298179,
4.75109818,
5.929599396,
5.350185652,
5.594501332,
4.615496782,
4.328525058,
6.229043323,
5.285137733,
4.62027027,
2.68870718,
5.562537573,
5.141059206,
0,
5.062888214,
4.92014799,
0,
3.707789822,
5.233025784,
4.918946722,
5.899781173,
4.867260397,
0,
5.437876227,
6.059722581,
5.183556803,
5.666701131,
0,
0,
4.404964088,
3.986411748,
4.525019293,
3.698766881,
4.439001066,
4.518568513,
5.13388133,
5.389054258,
4.396250286,
4.277977876,
4.754940504,
5.376622032,
3.872750156,
3.652411419,
4.640455398,
0,
0,
4.185103021,
0,
0,
4.878960407,
5.591009192,
4.531997895,
4.626568122,
4.472924578,
5.848063023,
0,
0,
4.779602407,
5.212880244,
3.842332975,
5.18281776,
5.493660782,
5.62502787,
5.283247599,
3.865683753,
4.433167995,
4.071419311,
4.698492487,
0,
5.923650717,
3.545541646,
6.797043798,
5.2027185,
3.004400915,
5.296312781,
4.348064026,
5.554373137,
4.142554736,
4.595468653,
5.25262779,
4.468816676,
4.865694072,
2.868619755,
4.882612026,
4.445190259,
0,
3.114334709,
0,
4.996098581,
5.892789092,
6.057235821,
5.41880009,
3.989099081,
4.469743895,
4.740178573,
6.032323776,
0,
5.265410648,
3.916530272,
5.536752938,
3.568133405,
5.454690285,
4.169327324,
6.684878129,
4.855979506,
4.4465951,
3.556521041,
3.528286902,
5.574154057,
3.941612938,
5.551727036,
6.021143559,
4.936731268,
4.774707437,
4.153790147,
5.713582239,
4.075770584,
0,
4.258602567,
0,
4.68758785,
5.412640091,
5.706171919,
4.785665671,
4.946712101,
5.245687673,
5.116649777,
4.539358253,
4.007370486,
3.747472558,
4.746941645,
5.866805247,
4.117185788,
4.646665234,
0,
2.85256538,
0,
5.915264103,
5.266733917,
5.658453999,
4.884530987,
4.310352178,
0,
5.29311872,
6.015053365,
3.549975288,
5.145987736,
3.317036728,
3.261675074,
4.900812997,
0,
4.538332467,
4.72283602,
4.752598378,
5.874135386,
4.451454065,
4.361281133,
4.941124495,
5.034229464,
5.30997923,
4.725917849,
4.661801104,
4.787286197,
5.048653511,
5.939818582,
4.365043823,
5.398828704,
0,
0,
0,
6.451985956,
5.951368657,
4.623703759,
5.552579845,
0,
5.046127525,
6.512762636,
4.921544878,
5.47103544,
5.272936131,
0,
3.996902668,
5.218607166,
4.069049545,
4.676021918,
5.276601962,
4.657802112,
4.747269112,
4.730744197,
2.748610483,
5.615991343,
5.851418197,
0,
5.775480652,
6.989909558,
4.799618933,
6.313406961,
4.533663802,
5.190085518,
5.233061471,
3.836108561,
4.447033107,
4.857702936,
5.886354142,
4.100726507,
4.880383125,
4.409561753,
5.525010574,
5.465331236,
3.71838595,
0,
4.899412696,
4.626959212,
3.972676646,
0,
3.529206604,
3.780031124,
0,
3.11759971,
0,
6.53493878,
5.97306281,
6.35312582,
5.334362712,
5.625914537,
5.438939581,
5.718924892,
5.228789953,
3.680730732,
4.772215644,
4.964293599,
4.456335692,
6.397173928,
5.272236844,
4.149523289,
4.675759284,
4.113927617,
4.436690702,
5.558062412,
4.807168925,
0,
4.302178054,
3.865974002,
5.007306408,
0,
5.244241198,
4.574705418,
5.058176062,
3.753752301,
4.364814981,
4.849057386,
4.754336262,
4.837461512,
5.561236385,
3.700026313,
6.252630955,
5.73829051,
3.668363363,
0,
5.605532872,
5.146390925,
4.929030709,
5.595785194,
0,
4.40455183,
0,
4.253148033,
5.255184103,
6.148766155,
6.01055272,
0,
5.091211494,
2.28743892,
4.636807993,
4.385828708,
3.770713531,
5.169386717,
5.151540182,
5.747265426,
4.781091294,
5.469849059,
5.600508893,
4.90840685,
4.883589143,
4.983525287,
5.713092476,
5.100222446,
0,
4.348924449,
4.609525119,
5.916877939,
0,
5.321689985,
5.090935824,
0,
0,
0,
5.704178857,
4.703056193,
5.529697099,
5.618431666,
4.056395171,
0,
3.227120231,
4.576178776,
4.751346471,
6.242014659,
5.616407967,
4.763752231,
0,
4.534943872,
5.33318061,
3.286267194,
5.366719372,
4.725966079,
3.527433522,
0,
5.571428552,
4.901883798,
6.949854347,
4.791507786,
4.927585506,
4.774882619,
5.385882953,
0,
4.919595557,
3.993953945,
4.713546183,
5.651817063,
0,
5.493192081,
5.226037066,
4.756051677,
4.405723109,
0,
4.687265924,
5.931306116,
4.543161844,
4.177557045,
0,
6.419237423,
5.231674484,
6.810531436,
5.155656528,
4.425299322,
5.319021108,
4.495568827,
0,
5.271986702,
0,
0,
4.357848932,
3.908515472,
5.356798312,
0,
3.55078194,
5.10664185,
0,
0,
5.291225379,
5.874353932,
5.6533522,
0,
5.959186497,
4.055328056,
0,
3.883139798,
0,
5.339503705,
5.494592454,
5.381570091,
0,
4.982365881,
4.696100613,
4.830820457,
3.9085872,
5.20138365,
6.156935377,
4.918877224,
0,
4.930363536,
5.168629682,
0,
0,
5.41809639,
0,
0,
5.666257774,
4.607025782,
4.939759226,
5.543901946,
4.864914052,
4.657038605,
4.499731747,
4.65981997,
4.767550805,
6.438136564,
0,
6.123831843,
4.898910501,
5.937549971,
5.000742235,
5.121785757,
4.952601205,
5.330444368,
5.246865336,
5.186265478,
5.872344533,
5.125037734,
4.814870306,
6.445124767,
5.957080779,
4.911484837,
5.362021922,
3.544485015,
6.193809952,
4.707506245,
4.339839589,
3.622323153,
4.795528451,
0,
5.292761318,
4.268731586,
0,
5.035768785,
5.576781465,
4.097428807,
4.905205351,
5.016681452,
4.630115528,
0,
5.697143836,
3.94582828,
4.556456624,
4.619431667,
5.76049544,
5.872262721,
5.192287105,
6.457046854,
3.275686966,
5.544030321,
4.743681967,
0,
3.949867907,
5.777627487,
5.082130913,
4.756247503,
3.987174233,
0,
5.718958158,
4.624466214,
0,
5.449101791,
5.294351641,
5.49796708,
5.72571997,
6.468582314,
4.973877293,
6.920954933,
3.906938916,
5.88608584,
5.986849994,
4.178997425,
5.518718543,
4.59463677,
6.061999865,
4.838048206,
5.080541034,
5.331696532,
6.438790204,
5.021795659,
0,
5.178738998,
6.022384325,
4.697402729,
5.642990499,
5.438518268,
4.577331047,
4.464043742,
4.647990801,
3.821518441,
5.498158397,
4.778123049,
4.771799109,
4.502758751,
0,
5.001626735,
0,
3.148500238,
0,
0,
5.905216735,
4.136793789,
0,
4.815218922,
6.122548191,
4.773212981,
5.974524931,
5.833473093,
5.125659449,
5.396541415,
3.312697479,
5.749337901,
4.768405022,
5.202290796,
5.474595146,
5.144015218,
5.170040533,
0,
5.412421253,
4.437304231,
5.37574517,
5.792049588,
5.676042134,
4.799851469,
5.516954505,
5.281055286,
0,
4.811337279,
3.964124322,
0,
4.7794563,
4.716907463,
4.543473249,
4.601072435,
0,
5.444258833,
0,
5.226448636,
5.058784682,
4.864052314,
5.209150185,
5.41911649,
5.247986518,
4.595924617,
3.978250702,
4.949970782,
3.957759718,
6.397516232,
5.243349624,
3.711641407,
4.329341367,
3.874259337,
3.899319626,
4.526810373,
6.930601163,
6.137301517,
5.077934227,
5.538714668,
5.254195256,
4.891170533,
4.668235994,
4.859963957,
0,
6.057976111,
4.787806709,
4.489552738,
3.714293371,
4.35514942,
0,
3.692464607,
4.844353207,
4.564592808,
5.179536506,
6.014567595,
0,
3.996739836,
6.205060626,
5.501513353,
0,
5.775530625,
0,
5.092059242,
5.056032797,
5.778834935,
3.585862125,
3.572299211,
4.648513822,
6.26709162,
4.937585599,
0,
5.251058095,
4.302429805,
0,
0,
4.73730933,
0,
5.2986313,
4.75185088,
4.085763869,
5.413552286,
4.618991729,
0,
0,
6.00539416,
4.581599466,
0,
5.053144517,
0,
0,
5.544801857,
5.796514174,
5.893794365,
5.178385332,
5.945781232,
4.114865749,
5.403305193,
5.455020464,
4.755041167,
4.354552733,
5.457866742,
0,
5.09804359,
4.162335251,
5.524991047,
0,
5.610159917,
5.014669114,
4.268379586,
5.424269009,
6.434512771,
6.472245092,
0,
5.110478954,
0,
0,
3.942428743,
3.670803026,
5.693562962,
4.93563414,
4.58253468,
4.293672954,
4.883457657,
0,
5.959067343,
4.492535321,
4.194595227,
4.961339411,
5.815062673,
5.219135861,
0,
3.995792696,
4.360528908,
4.934546802,
0,
5.464599378,
0,
0,
4.472611909,
3.923581994,
4.489116904,
4.609705263,
6.074486237,
5.028524771,
4.71044658,
5.22705464,
5.566844977,
3.351010079,
5.084606216,
5.556824882,
0,
3.675846871,
5.158168856,
5.943364619,
4.318011446,
4.545077523,
5.426434589,
5.615161469,
3.808559889,
4.286600926,
5.045756411,
4.888940393,
4.157284195,
4.313059948,
0,
4.93041992,
4.61668929,
5.6696547,
0,
5.247667774,
5.377116393,
5.605297299,
3.891928815,
0,
4.853041755,
4.944469564,
4.995153475,
4.387672204,
0,
4.661679718,
6.774228565,
0,
3.824302771,
0,
0,
0,
4.724408588,
5.521675623,
5.386846954,
0,
4.307760107,
4.872529588,
5.232664533,
5.0290928,
5.780234877,
4.374911588,
2.900332985,
0,
0,
5.555736901,
0,
4.683594535,
4.603403626,
3.249294748,
4.771664765,
4.897735811,
5.180273074,
5.591515707,
4.94820192,
6.114310686,
5.18086143,
5.56154479,
4.367481569,
4.708321749,
5.227831052,
3.524285879,
4.988323558,
0,
0,
0,
5.052585805,
5.799882197,
5.23570315,
5.570864933,
0,
5.188599039,
6.078449904,
4.052059463,
0,
4.703402217,
3.960734604,
5.00393285,
5.106859006,
0,
4.005914116,
4.782553276,
0,
4.642263699,
4.844511123,
5.664847785,
5.371471258,
4.689201489,
6.024456596,
5.918380324,
4.407391635,
3.786344258,
4.729258428,
5.397922734,
5.717423021,
6.373326364,
5.289892422,
5.017897102,
5.659914561,
5.962711403,
4.461228927,
5.758910502,
5.312478538,
0,
5.533385146,
3.736568672,
3.680903714,
5.071607774,
4.985877704,
4.81800922,
4.691481858,
5.401351261,
4.815312455,
3.367757411,
5.509133231,
0,
5.742285527,
5.478760482,
5.516964474,
4.878748328,
4.314217108,
3.642369539,
4.799502966,
0,
4.555372006,
0,
4.76800425,
5.216452574,
5.133830261,
4.49319349,
4.102488143,
3.752595898,
5.476337242,
4.470693829,
4.417293488,
5.413356363,
4.817244673,
4.245377497,
4.773154006,
5.758860104,
6.32854956,
0,
5.272440316,
5.357974256,
0,
4.009647898,
4.952019074,
4.172470901,
4.873591894,
4.137344204,
4.967795449,
4.819598893,
3.470672841,
0,
5.665065266,
3.514958213,
4.106497142,
0,
2.211200662,
4.831391768,
5.514387805,
3.400185749,
0,
4.985411096,
4.904720002,
4.423522522,
5.763366563,
5.102681457,
6.002550852,
3.649964907,
6.314391441,
5.043235406,
5.439928956,
3.545575034,
4.015810333,
5.922083504,
5.494241817,
5.49765651,
5.509122967,
3.909251596,
6.404212637,
3.692501637,
5.327711751,
3.49203293,
5.63215956,
4.165042568,
4.953126692,
5.553387237,
5.629081563,
5.077444589,
4.869260412,
4.101237957,
0,
5.830856484,
0,
4.285127933,
3.652448062,
4.71610499,
6.184567904,
5.327101093,
6.441212872,
4.612286135,
0,
5.422945244,
5.09739698,
6.019757953,
5.83214907,
5.495812748,
4.606393588,
4.475448639,
6.025356109,
3.502416331,
6.831216725,
4.157134933,
0,
0,
4.722997147,
0,
3.960984824,
4.186311475,
4.576829697,
5.070829549,
4.275152445,
4.588207942,
5.313824435,
5.983378337,
4.847286523,
3.229993951,
4.814974863,
5.431173891,
3.648460229,
0,
3.926253675,
5.367337889,
3.752604757,
4.683044524,
4.677048352,
6.238917586,
5.839465971,
4.645204537,
5.092908638,
4.56844804,
2.971828573,
0,
4.716375625,
4.756828281,
0,
0,
3.675103745,
5.748550608,
5.604942517,
4.833482655,
6.153685271,
4.90442998,
4.954845967,
0,
2.376476583,
4.837772034,
3.774170706,
5.424541651,
4.266989991,
5.126602966,
5.711940631,
4.846489249,
0,
3.710287579,
6.064066828,
6.18312611,
4.478030092,
5.039029211,
4.08837795,
5.110813227,
0,
5.005174419,
5.406048185,
4.877576453,
4.892495455,
5.008666925,
5.544620605,
4.511937344,
4.404382449,
5.644301445,
3.87439611,
4.354562769,
5.343274486,
4.824586489,
5.815234423,
5.662096143,
3.734468744,
3.888092121,
6.017718658,
5.150732576,
0,
5.173755905,
3.172289063,
5.290504164,
0,
5.488073806,
4.893242506,
5.279548836,
4.420649454,
4.810210043,
3.809930726,
4.760840125,
4.829466587,
3.425654678,
4.57777749,
4.330581634,
4.680068054,
5.64103822,
5.448202486,
4.785886535,
5.177666749,
4.503311769,
0,
